rank,wordform,count,per_million
1945,аповест,34,60.1
1946,аматериалқәа,34,60.1
1947,иазгәарҭоит,34,60.1
1948,нино,34,60.1
1949,иԥхьаӡон,34,60.1
1950,аԥсахра,34,60.1
1951,банк,34,60.1
1952,апрограммақәа,34,60.1
1953,бд,34,60.1
1954,аҳамҭақәа,34,60.1
1955,такой,34,60.1
1956,манча,34,60.1
1957,иҿы,34,60.1
1958,иаарԥшуп,34,60.1
1959,ҟаҵан,34,60.1
1960,формақәа,34,60.1
1961,оформления,34,60.1
1962,ҟалап,34,60.1
1963,правки,34,60.1
1964,конце,34,60.1
1965,прав,34,60.1
1966,рекомендуется,34,60.1
1967,сентября,34,60.1
1968,аргыларатә,34,60.1
1969,рыдыркылеит,34,60.1
1970,иануп,34,60.1
1971,иааргеит,34,60.1
1972,дыррақәа,34,60.1
1973,иаауеит,34,60.1
1974,лучше,34,60.1
1975,им,34,60.1
1976,иҟынтә,34,60.1
1977,уаҩы,34,60.1
1978,аштатқәеи,34,60.1
1979,рт,34,60.1
1980,еиԥшу,34,60.1
1981,комплекс,34,60.1
1982,ргеит,34,60.1
1983,иӷәӷәоу,34,60.1
1984,зынӡаск,34,60.1
1985,аизҳара,34,60.1
1986,очень,34,60.1
1987,викиданные,34,60.1
1988,адинастиа,34,60.1
1989,аҟаҵарба,34,60.1
1990,османтәыла,34,60.1
1991,атрибута,34,60.1
1992,баҟақәа,33,58.3
1993,иааизакны,33,58.3
1994,дҟаҵан,33,58.3
1995,есааира,33,58.3
1996,уаҳа,33,58.3
1997,аамҭала,33,58.3
1998,иреиуан,33,58.3
1999,мчыла,33,58.3
2000,усумҭақәа,33,58.3
2001,рыхьчара,33,58.3
2002,ажәҩан,33,58.3
2003,раҳ,33,58.3
2004,анихыҵуаз,33,58.3
2005,ацентртә,33,58.3
2006,атәылаҿы,33,58.3
2007,абиуџьет,33,58.3
2008,џьоукы,33,58.3
2009,ашьаҭа,33,58.3
2010,ажәлақәа,33,58.3
2011,большой,33,58.3
2012,иналаҵаны,33,58.3
2013,изменения,33,58.3
2014,иҟны,33,58.3
2015,аҟазареи,33,58.3
2016,дынхон,33,58.3
2017,цәырҵит,33,58.3
2018,жәаҩа,33,58.3
2019,ирҭагӡаны,33,58.3
2020,змамыз,33,58.3
2021,ииҭеит,33,58.3
2022,ҭоу,33,58.3
2023,метра,33,58.3
2024,ашҭа,33,58.3
2025,архитектор,33,58.3
2026,правило,33,58.3
2027,иатәыз,33,58.3
2028,вики,33,58.3
2029,должен,33,58.3
2030,судан,33,58.3
2031,фон,33,58.3
2032,асиа,33,58.3
2033,город,33,58.3
2034,софиа,33,58.3
2035,править,33,58.3
2036,аиаҵәақәа,33,58.3
2037,надо,33,58.3
2038,группы,33,58.3
2039,аиндеиццәа,33,58.3
2040,рыланаҳәеит,33,58.3
2041,ажәылара,33,58.3
2042,аџьазтә,33,58.3
2043,заглавие,33,58.3
2044,иаагоу,33,58.3
2045,тесла,33,58.3
2046,уельстәи,33,58.3
2047,агәы,32,56.5
2048,ҭыԥқәа,32,56.5
2049,хаз,32,56.5
2050,ахьӡ-аԥша,32,56.5
2051,гәыԥҩык,32,56.5
2052,атәылауаҩратә,32,56.5
2053,аӡбара,32,56.5
2054,атәылауаҩра,32,56.5
2055,ихигеит,32,56.5
2056,иԥсадгьыл,32,56.5
2057,ԥыҭрак,32,56.5
2058,акагьы,32,56.5
2059,даналҵ,32,56.5
2060,ила,32,56.5
2061,византиатәи,32,56.5
2062,еизыҟазаашьақәа,32,56.5
2063,аишьцәа,32,56.5
2064,адиалектқәа,32,56.5
2065,аҭыжьра,32,56.5
2066,вахтанг,32,56.5
2067,аҳаракыра,32,56.5
2068,ред,32,56.5
2069,оон,32,56.5
2070,ашәарҭадареи,32,56.5
2071,арасаӡыхь,32,56.5
2072,ашьапы,32,56.5
2073,рзинқәа,32,56.5
2074,мир,32,56.5
2075,иҩымҭа,32,56.5
2076,сандро,32,56.5
2077,лԥа,32,56.5
2078,хышықәса,32,56.5
2079,ирҿиамҭақәа,32,56.5
2080,афедеративтә,32,56.5
2081,ҩышықәса,32,56.5
2082,ааигәа,32,56.5
2083,адулара,32,56.5
2084,аҿырԥштәқәа,32,56.5
2085,данных,32,56.5
2086,пока,32,56.5
2087,универсального,32,56.5
2088,кодекса,32,56.5
2089,руководства,32,56.5
2090,ҳасабла,32,56.5
2091,рҿгьы,32,56.5
2092,аргентина,32,56.5
2093,создание,32,56.5
2094,рыдагьы,32,56.5
2095,аԥиҵеит,32,56.5
2096,ахаҳәтә,32,56.5
2097,торговый,32,56.5
2098,иԥсабаратәу,32,56.5
2099,рдинастиа,32,56.5
2100,иули,32,56.5
2101,ажьырны,32,56.5
2102,ианва,32,56.5
2103,хәажәкы,32,56.5
2104,нҳәа,32,56.5
2105,вгуст,32,56.5
2106,ԥхынҷкәы,32,56.5
2107,дека,32,56.5
2108,чили,32,56.5
2109,германиатәи,32,56.5
2110,аҿагылара,32,56.5
2111,акт,32,56.5
2112,отображается,32,56.5
2113,испаниатәи,32,56.5
2114,анемеццәа,32,56.5
2115,сафар-беи,32,56.5
2116,абаагәара,32,56.5
2117,ахылҵшьҭра,32,56.5
2118,ҭауади-аамсҭеи,32,56.5
2119,аагара,32,56.5
2120,карибтәи,32,56.5
2121,имаҷны,32,56.5
2122,апсида,32,56.5
2123,агьежьыра,32,56.5
2124,еиманы,32,56.5
2125,акоммунисттә,32,56.5
2126,премьера,32,56.5
2127,цәгьоуп,32,56.5
2128,бк,32,56.5
2129,ответственный,32,56.5
2130,аҭа,31,54.8
2131,амза,31,54.8
2132,мҩа,31,54.8
2133,араионқәа,31,54.8
2134,егьи,31,54.8
2135,цәаҳәа,31,54.8
2136,ирыԥхьаӡон,31,54.8
2137,хкқәа,31,54.8
2138,дыҟоуп,31,54.8
2139,даман,31,54.8
2140,георги,31,54.8
2141,атемақәа,31,54.8
2142,аҳасаб,31,54.8
2143,захьӡыз,31,54.8
2144,иԥшәмаԥҳәыс,31,54.8
2145,ҷыдақәа,31,54.8
2146,агәыргьын,31,54.8
2147,баҭым,31,54.8
2148,еиҿкаара,31,54.8
2149,рыхьӡ,31,54.8
2150,афилологиатә,31,54.8
2151,ацәикит,31,54.8
2152,иаартны,31,54.8
2153,џьонуа,31,54.8
2154,асаит,31,54.8
2155,бжьба,31,54.8
2156,роберт,31,54.8
2157,англиатәи,31,54.8
2158,указано,31,54.8
2159,кроме,31,54.8
2160,итог,31,54.8
2161,правил,31,54.8
2162,количество,31,54.8
2163,правоприменения,31,54.8
2164,страницах,31,54.8
2165,рыхьӡқәа,31,54.8
2166,зыхьӡыз,31,54.8
2167,авторс,31,54.8
2168,процесс,31,54.8
2169,вена,31,54.8
2170,аԥхьаҟа,31,54.8
2171,анцәақәа,31,54.8
2172,территория,31,54.8
2173,некоторых,31,54.8
2174,хынҩажәи,31,54.8
2175,ливиа,31,54.8
2176,апре,31,54.8
2177,сентиа,31,54.8
2178,ноиа,31,54.8
2179,пор,31,54.8
2180,алықьсандр,31,54.8
2181,иерусалим,31,54.8
2182,системақәа,31,54.8
2183,дыршьит,31,54.8
2184,ипиесақәа,31,54.8
2185,аимператортә,31,54.8
2186,стоит,31,54.8
2187,функция,31,54.8
2188,виде,31,54.8
2189,оқтиа,31,54.8
2190,аконсервациа,31,54.8
2191,баҟа,31,54.8
2192,иаԥыхыз,31,54.8
2193,содержит,31,54.8
2194,вд,31,54.8
2195,файла,31,54.8
2196,ацаҳ,31,54.8
2197,аҭалара,31,54.8
2198,шәлиман,31,54.8
2199,ак,30,53.0
2200,иазгәаҭоуп,30,53.0
2201,мшын,30,53.0
2202,иахьыҟоу,30,53.0
2203,аиҳарак,30,53.0
2204,захьӡу,30,53.0
2205,идҵала,30,53.0
2206,инеиԥынкыланы,30,53.0
2207,арра,30,53.0
2208,аидыслара,30,53.0
2209,аслан,30,53.0
2210,аԥсыжра,30,53.0
2211,зиҭоз,30,53.0
2212,иӡбеит,30,53.0
2213,доллар,30,53.0
2214,ихала,30,53.0
2215,ареферендум,30,53.0
2216,иҟамызт,30,53.0
2217,ишаҳәо,30,53.0
2218,иаагоуп,30,53.0
2219,анҭыҵ,30,53.0
2220,уажәшьҭа,30,53.0
2221,тема,30,53.0
2222,дуу,30,53.0
2223,ихаҭыԥуаҩыс,30,53.0
2224,функции,30,53.0
2225,связи,30,53.0
2226,португалиа,30,53.0
2227,пицунда,30,53.0
2228,своей,30,53.0
2229,зрения,30,53.0
2230,двух,30,53.0
2231,рартист,30,53.0
2232,убарҭ,30,53.0
2233,амҽхак,30,53.0
2234,акомпаниа,30,53.0
2235,абаҩхатәра,30,53.0
2236,хархәара,30,53.0
2237,создания,30,53.0
2238,алаҭын,30,53.0
2239,проектов,30,53.0
2240,менее,30,53.0
2241,возможно,30,53.0
2242,аҳәа,30,53.0
2243,др,30,53.0
2244,которой,30,53.0
2245,команды,30,53.0
2246,ааныжьны,30,53.0
2247,ҩынҩажәи,30,53.0
2248,аҳаирплан,30,53.0
2249,уҳәар,30,53.0
2250,тексте,30,53.0
2251,абираҟдырга,30,53.0
2252,ҳараку,30,53.0
2253,николаи-иԥа,30,53.0
2254,генрих,30,53.0
2255,ԥшьынҩажәи,30,53.0
2256,жәабра,30,53.0
2257,февра,30,53.0
2258,ҵаҟа,30,53.0
2259,иеиԥш,30,53.0
2260,амам,30,53.0
2261,иԥацәа,30,53.0
2262,сих,30,53.0
2263,вид,30,53.0
2264,английский,30,53.0
2265,голосовании,30,53.0
2266,модуль,30,53.0
2267,члены,30,53.0
2268,ахәмарра,30,53.0
2269,ефиопиа,30,53.0
2270,аҵакыра,30,53.0
2271,рыҭара,30,53.0
2272,аусхк,30,53.0
2273,выборам,30,53.0
2274,гиорги,30,53.0
2275,зықәшәаз,30,53.0
2276,первой,30,53.0
2277,џьвари,30,53.0
2278,платформа,30,53.0
2279,шрек,30,53.0
2280,авалли,30,53.0
2281,аҷкәын,29,51.2
2282,аӷа,29,51.2
2283,еибашьраан,29,51.2
2284,агеографиа,29,51.2
2285,аурым,29,51.2
2286,иаҳҭнықалақьуп,29,51.2
2287,ишьақәгылоу,29,51.2
2288,ахкқәа,29,51.2
2289,қә,29,51.2
2290,диасуеит,29,51.2
2291,ибон,29,51.2
2292,аахыҵ,29,51.2
2293,ҭырқәтәылатәи,29,51.2
2294,рминистрра,29,51.2
2295,дыруаӡәкын,29,51.2
2296,акомиссиа,29,51.2
2297,афорум,29,51.2
2298,азыҳәан,29,51.2
2299,амҷба,29,51.2
2300,апрофессор,29,51.2
2301,алықьса-иԥа,29,51.2
2302,иҳәон,29,51.2
2303,аԥсадгьыл,29,51.2
2304,зқәу,29,51.2
2305,иажәеинраалақәа,29,51.2
2306,адраматург,29,51.2
2307,дууп,29,51.2
2308,иақәиҭу,29,51.2
2309,гәыԥқәа,29,51.2
2310,рхатәы,29,51.2
2311,города,29,51.2
2312,ԥақәашь,29,51.2
2313,есышықәса,29,51.2
2314,беслан,29,51.2
2315,ачба,29,51.2
2316,рсфср,29,51.2
2317,свои,29,51.2
2318,амҩаԥгара,29,51.2
2319,баша,29,51.2
2320,иубоит,29,51.2
2321,аӷбақәа,29,51.2
2322,века,29,51.2
2323,асалам,29,51.2
2324,слева,29,51.2
2325,иугославиа,29,51.2
2326,адәахьтәи,29,51.2
2327,франциеи,29,51.2
2328,ранее,29,51.2
2329,аконтинентқәа,29,51.2
2330,агара,29,51.2
2331,ахаҳәқәа,29,51.2
2332,клуб,29,51.2
2333,заголовок,29,51.2
2334,внизу,29,51.2
2335,џьамтәыла,29,51.2
2336,асенат,29,51.2
2337,петербург,29,51.2
2338,право,29,51.2
2339,выборов,29,51.2
2340,класс,29,51.2
2341,издания,29,51.2
2342,аепископцәа,29,51.2
2343,строки,29,51.2
2344,подписи,29,51.2
2345,цитаты,29,51.2
2346,кац,29,51.2
2347,аизараду,29,51.2
2348,ижәытәӡатәиу,28,49.5
2349,нап,28,49.5
2350,адгьылҵакыра,28,49.5
2351,аԥшьа,28,49.5
2352,аӡын,28,49.5
2353,милаҭтә,28,49.5
2354,анапаҵаҟа,28,49.5
2355,ахәаахәҭратә,28,49.5
2356,ҳазҭагылоу,28,49.5
2357,ин,28,49.5
2358,виачеслав,28,49.5
2359,аҩхаа,28,49.5
2360,игәабзиара,28,49.5
2361,шамба,28,49.5
2362,аҩнуҵҟатәи,28,49.5
2363,иҟалараны,28,49.5
2364,идикылеит,28,49.5
2365,аӡынтәи,28,49.5
2366,ԥхьатәара,28,49.5
2367,ринститут,28,49.5
2368,аиуразы,28,49.5
2369,ахәшьара,28,49.5
2370,аҭыԥҳа,28,49.5
2371,шакәызгьы,28,49.5
2372,анцәахәқәа,28,49.5
2373,дыргылеит,28,49.5
2374,абызшәеи,28,49.5
2375,имҩаԥысыз,28,49.5
2376,николоз,28,49.5
2377,ешыра,28,49.5
2378,гәдоуҭатәи,28,49.5
2379,арҵаҩратә,28,49.5
2380,аҵараиура,28,49.5
2381,аныҳәа,28,49.5
2382,самсон,28,49.5
2383,шьақәыргылан,28,49.5
2384,сангәлиа,28,49.5
2385,ха,28,49.5
2386,администратора,28,49.5
2387,аргәын,28,49.5
2388,асҭамыр,28,49.5
2389,алексеи,28,49.5
2390,новый,28,49.5
2391,иҩу,28,49.5
2392,аимак,28,49.5
2393,шаҟа,28,49.5
2394,жизни,28,49.5
2395,шәара,28,49.5
2396,декабря,28,49.5
2397,проектах,28,49.5
2398,необходимости,28,49.5
2399,две,28,49.5
2400,маҵзура,28,49.5
2401,рыхьыӡқәа,28,49.5
2402,иҭаацәараҿы,28,49.5
2403,иаатит,28,49.5
2404,ахҳәаа,28,49.5
2405,канада,28,49.5
2406,дара-дара,28,49.5
2407,ашәыр,28,49.5
2408,начала,28,49.5
2409,уважением,28,49.5
2410,работе,28,49.5
2411,моцарт,28,49.5
2412,сербиа,28,49.5
2413,аконфликтқәа,28,49.5
2414,абарҭқәа,28,49.5
2415,еиҳараӡак,28,49.5
2416,оригинал,28,49.5
2417,ввс,28,49.5
2418,актиорцәа,28,49.5
2419,август,28,49.5
2420,таблицы,28,49.5
2421,ашьҭра,28,49.5
2422,аметрополитен,28,49.5
2423,апиесақәа,28,49.5
2424,ромеои,28,49.5
2425,акакәны,28,49.5
2426,аверсиа,28,49.5
2427,акәӡам,28,49.5
2428,справа,28,49.5
2429,чтение,28,49.5
2430,таких,28,49.5
2431,рио,28,49.5
2432,ианашьоуп,28,49.5
2433,рзын,28,49.5
2434,аҭӡамц,28,49.5
2435,аконцепциа,28,49.5
2436,чаиковски,28,49.5
2437,идырым,28,49.5
2438,аԥенџьырқәа,28,49.5
2439,ажрақәа,28,49.5
2440,ахышәара,28,49.5
2441,иԥсыз,28,49.5
2442,знак,28,49.5
2443,рзутәуп,28,49.5
2444,аныҳәарҭа,28,49.5
2445,определяет,28,49.5
2446,аҳԥҳа,28,49.5
2447,аа,27,47.7
2448,иныхабаа,27,47.7
2449,усбарҭақәа,27,47.7
2450,қәа,27,47.7
2451,риҵа,27,47.7
2452,москваҟа,27,47.7
2453,уаԥстәыла,27,47.7
2454,зныз,27,47.7
2455,гьаргь-иԥа,27,47.7
2456,иуеит,27,47.7
2457,гәакьа,27,47.7
2458,икандидатура,27,47.7
2459,аԥышәара,27,47.7
2460,мааҭ,27,47.7
2461,апатриарх,27,47.7
2462,ауахәамақәа,27,47.7
2463,ҭҵаарақәа,27,47.7
2464,инапаҿы,27,47.7
2465,уимоу,27,47.7
2466,еиқәхаз,27,47.7
2467,рхыԥхьаӡараҿы,27,47.7
2468,анбан,27,47.7
2469,рыҭҵаара,27,47.7
2470,ҟазҵаз,27,47.7
2471,аӡә,27,47.7
2472,ауадаҩрақәа,27,47.7
2473,усзуҩцәа,27,47.7
2474,апрезидиум,27,47.7
2475,азиуан,27,47.7
2476,ардзинба,27,47.7
2477,кто,27,47.7
2478,аҭынчратә,27,47.7
2479,инагӡаны,27,47.7
2480,франц,27,47.7
2481,ҭхьына,27,47.7
2482,ленинград,27,47.7
2483,архив,27,47.7
2484,аԥарақәа,27,47.7
2485,ԥасатәи,27,47.7
2486,аамҭалатәи,27,47.7
2487,абхазский,27,47.7
2488,анатоли,27,47.7
2489,аҭаацәаратә,27,47.7
2490,васили,27,47.7
2491,анаҭеит,27,47.7
2492,ныҟәара,27,47.7
2493,аиҳабыратә,27,47.7
2494,хаданы,27,47.7
2495,берлин,27,47.7
2496,иаҿын,27,47.7
2497,дҭахеит,27,47.7
2498,ааи,27,47.7
2499,имҩаԥыргоз,27,47.7
2500,ҳәагьы,27,47.7
2501,ирҳәоит,27,47.7
2502,буквы,27,47.7
2503,сможете,27,47.7
2504,акомпозитор,27,47.7
2505,бырзентәыла,27,47.7
2506,апринципқәа,27,47.7
2507,нобельтәи,27,47.7
2508,парижтәи,27,47.7
2509,венгриа,27,47.7
2510,данный,27,47.7
2511,образом,27,47.7
2512,категорий,27,47.7
2513,аҳкәажәду,27,47.7
2514,анапхгаҩцәа,27,47.7
2515,македониа,27,47.7
2516,иҿыцны,27,47.7
2517,ипиеса,27,47.7
2518,маракана,27,47.7
2519,аполлон,27,47.7
2520,аилахәыра,27,47.7
2521,аусуцәа,27,47.7
2522,аоперациатә,27,47.7
2523,лиутер,27,47.7
2524,рыҟаҵара,27,47.7
2525,иеиҭамҵуа,27,47.7
2526,иашьашәаланы,27,47.7
2527,лареи,27,47.7
2528,ахҵара,27,47.7
2529,абахҭа,27,47.7
2530,ахшыҩрҵара,27,47.7
2531,аҳс,27,47.7
2532,бзыԥтәи,26,45.9
2533,адиалект,26,45.9
2534,аҽы,26,45.9
2535,ишьақәыргылан,26,45.9
2536,ақәӡара,26,45.9
2537,аконтинент,26,45.9
2538,хырхарҭа,26,45.9
2539,едуард,26,45.9
2540,аԥшаара,26,45.9
2541,акомитет,26,45.9
2542,иусқәа,26,45.9
2543,адоуҳатә,26,45.9
2544,слова,26,45.9
2545,ахә,26,45.9
2546,аусумҭа,26,45.9
2547,аҭоурыхҭҵааҩцәа,26,45.9
2548,џьара,26,45.9
2549,астудентцәа,26,45.9
2550,иазгәеиҭоит,26,45.9
2551,иӡбахә,26,45.9
2552,аибашьцәа,26,45.9
2553,ҷыдалатәи,26,45.9
2554,европеи,26,45.9
2555,дауҭ,26,45.9
2556,анаукатә,26,45.9
2557,анри,26,45.9
2558,республики,26,45.9
2559,рҭыԥ,26,45.9
2560,еицырзеиԥшу,26,45.9
2561,бџьарла,26,45.9
2562,адепутатцәа,26,45.9
2563,зҳәо,26,45.9
2564,ашара,26,45.9
2565,шәантәыла,26,45.9
2566,ԥсоу,26,45.9
2567,ртәарҭа,26,45.9
2568,џьопуа,26,45.9
2569,литва,26,45.9
2570,раԥҵара,26,45.9
2571,ԥыхьатәи,26,45.9
2572,министр,26,45.9
2573,олег,26,45.9
2574,аусзуҩы,26,45.9
2575,аилак,26,45.9
2576,ахархәагақәа,26,45.9
2577,аперсонажцәа,26,45.9
2578,иԥсахит,26,45.9
2579,ԥшьышықәса,26,45.9
2580,ауада,26,45.9
2581,мини,26,45.9
2582,про,26,45.9
2583,афактқәа,26,45.9
2584,ахәмаррақәа,26,45.9
2585,ишыҟоу,26,45.9
2586,новой,26,45.9
2587,обсуждений,26,45.9
2588,аныҟәара,26,45.9
2589,аусурақәа,26,45.9
2590,игылан,26,45.9
2591,аҷыдарақәа,26,45.9
2592,социалисттә,26,45.9
2593,кн,26,45.9
2594,серия,26,45.9
2595,раҳасабала,26,45.9
2596,ошибке,26,45.9
2597,новые,26,45.9
2598,австриатәи,26,45.9
2599,ашәарҭадаратә,26,45.9
2600,зылшо,26,45.9
2601,ҳамҭас,26,45.9
2602,аамсҭацәа,26,45.9
2603,иаартуп,26,45.9
2604,лыхьӡ,26,45.9
2605,аполициа,26,45.9
2606,франции,26,45.9
2607,момент,26,45.9
2608,синтаксис,26,45.9
2609,разделов,26,45.9
2610,аҳраду,26,45.9
2611,ны,26,45.9
2612,ажьа,26,45.9
2613,линий,26,45.9
2614,работает,26,45.9
2615,конная,26,45.9
2616,одной,26,45.9
2617,кипр,26,45.9
2618,о-в,26,45.9
2619,раздела,26,45.9
2620,басариа,26,45.9
2621,ажәахә,26,45.9
2622,англызцәа,26,45.9
2623,амчрақәа,26,45.9
2624,идгылаҩцәа,26,45.9
2625,обратите,26,45.9
2626,отбора,26,45.9
2627,аҳмада,26,45.9
2628,анаԥынҵамҭа,26,45.9
2629,жорж,26,45.9
2630,афина,26,45.9
2631,ссср-и,26,45.9
2632,видео,26,45.9
2633,зыԥшра,26,45.9
2634,агыртәыла,26,45.9
2635,идыргылеит,26,45.9
2636,еммануель,26,45.9
2637,аҭӡқәа,26,45.9
2638,кәрыкь,26,45.9
2639,амутациа,26,45.9
2640,позиция,26,45.9
2641,нӡа,25,44.2
2642,гимн,25,44.2
2643,рҭаацәараҿы,25,44.2
2644,ҟанаҵоит,25,44.2
2645,адиаспора,25,44.2
2646,ареспубликақәа,25,44.2
2647,бганба,25,44.2
2648,знык,25,44.2
2649,комиссиа,25,44.2
2650,аҟалара,25,44.2
2651,закәанла,25,44.2
2652,рҳәоит,25,44.2
2653,ашәышықәсазтәи,25,44.2
2654,урысшәала,25,44.2
2655,акәзаргьы,25,44.2
2656,афеодалтә,25,44.2
2657,зеиԥш,25,44.2
2658,рыжәла,25,44.2
2659,амчқәа,25,44.2
2660,анҵамҭақәа,25,44.2
2661,пату,25,44.2
2662,дравторуп,25,44.2
2663,ирызкыз,25,44.2
2664,анализ,25,44.2
2665,шервашиӡе,25,44.2
2666,ди,25,44.2
2667,иаалырҟьаны,25,44.2
2668,метрак,25,44.2
2669,сайт,25,44.2
2670,дарбанзаалак,25,44.2
2671,рыда,25,44.2
2672,зхыҵуа,25,44.2
2673,инапаҵаҟа,25,44.2
2674,адәыӷба,25,44.2
2675,ахьӡуп,25,44.2
2676,файлов,25,44.2
2677,платон,25,44.2
2678,ԥшьҩык,25,44.2
2679,ахьыҟаз,25,44.2
2680,арҵаҩы,25,44.2
2681,ҟалаанӡатәи,25,44.2
2682,официалтә,25,44.2
2683,еиҳаны,25,44.2
2684,афлот,25,44.2
2685,добавить,25,44.2
2686,спасибо,25,44.2
2687,амҩақәа,25,44.2
2688,адраматә,25,44.2
2689,джуп,25,44.2
2690,раҳра,25,44.2
2691,антикатәи,25,44.2
2692,транспорт,25,44.2
2693,ауриа,25,44.2
2694,всегда,25,44.2
2695,ахырхарҭақәа,25,44.2
2696,лиудовик,25,44.2
2697,иҭынха,25,44.2
2698,аппарат,25,44.2
2699,аҵлақәа,25,44.2
2700,согласно,25,44.2
2701,хәҭакала,25,44.2
2702,данные,25,44.2
2703,лоуп,25,44.2
2704,агәыԥқәа,25,44.2
2705,автора,25,44.2
2706,венециатәи,25,44.2
2707,версии,25,44.2
2708,котором,25,44.2
2709,него,25,44.2
2710,европаа,25,44.2
2711,создании,25,44.2
2712,различных,25,44.2
2713,ддәықәлеит,25,44.2
2714,ӷба,25,44.2
2715,иаҵаҩуп,25,44.2
2716,аоперациа,25,44.2
2717,атәылақәеи,25,44.2
2718,мҩаԥигеит,25,44.2
2719,аҵакырадгьылаҿ,25,44.2
2720,викисклад,25,44.2
2721,азалтә,25,44.2
2722,апараметрқәа,25,44.2
2723,хәыхәыт,25,44.2
2724,арепертуар,25,44.2
2725,еи,24,42.4
2726,ажә,24,42.4
2727,агыруа,24,42.4
2728,аамсҭа,24,42.4
2729,абхазского,24,42.4
2730,гәылрыԥшь,24,42.4
2731,иреиҳауп,24,42.4
2732,ҩны,24,42.4
2733,имгакәа,24,42.4
2734,ибзоурала,24,42.4
2735,станциа,24,42.4
2736,ицоит,24,42.4
2737,апассаџьыртә,24,42.4
2738,хыԥхьаӡарала,24,42.4
2739,иалагаз,24,42.4
2740,еиҳауп,24,42.4
2741,ҵла,24,42.4
2742,алагамҭаз,24,42.4
2743,ашьхарыуаа,24,42.4
2744,ихаҭыԥуаҩс,24,42.4
2745,азхаҵара,24,42.4
2746,алхратә,24,42.4
2747,мчы,24,42.4
2748,ахылаԥшра,24,42.4
2749,ҭырқтәыла,24,42.4
2750,алгара,24,42.4
2751,нызықьҩык,24,42.4
2752,ииасуеит,24,42.4
2753,иполитикатә,24,42.4
2754,алшон,24,42.4
2755,рыманы,24,42.4
2756,лаша,24,42.4
2757,ауан,24,42.4
2758,рыӡбахә,24,42.4
2759,политикатә,24,42.4
2760,ишырҳәо,24,42.4
2761,виктор,24,42.4
2762,хаҵа,24,42.4
2763,ҳаамҭазы,24,42.4
2764,рсахьақәа,24,42.4
2765,аизга,24,42.4
2766,аҭоурыхдырҩы,24,42.4
2767,аҳәынҭқарратәи,24,42.4
2768,иҟам,24,42.4
2769,мцхеҭа,24,42.4
2770,аберҭыԥтә,24,42.4
2771,ичын,24,42.4
2772,дуны,24,42.4
2773,тҟәарчалтәи,24,42.4
2774,саӡны,24,42.4
2775,илшоит,24,42.4
2776,арҿиаратә,24,42.4
2777,иҿаԥхьа,24,42.4
2778,руаӡәк,24,42.4
2779,иалхрақәа,24,42.4
2780,норвегиа,24,42.4
2781,сан,24,42.4
2782,баслахә,24,42.4
2783,рыбзоурала,24,42.4
2784,жәеиза,24,42.4
2785,портал,24,42.4
2786,названий,24,42.4
2787,записи,24,42.4
2788,ҩажәижәаба,24,42.4
2789,асааҭ,24,42.4
2790,жәи,24,42.4
2791,россия,24,42.4
2792,гәында,24,42.4
2793,дааит,24,42.4
2794,атрагедиа,24,42.4
2795,жәашықәса,24,42.4
2796,аҩымҭа,24,42.4
2797,ганкахьала,24,42.4
2798,аҳәаанырцә,24,42.4
2799,аҭыжьымҭа,24,42.4
2800,ипремиа,24,42.4
2801,зынӡагьы,24,42.4
2802,аиҭеит,24,42.4
2803,еидызкыло,24,42.4
2804,атема,24,42.4
2805,рганахь,24,42.4
2806,иаԥиҵоит,24,42.4
2807,барселона,24,42.4
2808,лондонтәи,24,42.4
2809,ҟарҵон,24,42.4
2810,агәҭа,24,42.4
2811,зқьи,24,42.4
2812,аџьаз,24,42.4
2813,ҧхынгәы,24,42.4
2814,создать,24,42.4
2815,которого,24,42.4
2816,ԥхьаҟатәи,24,42.4
2817,иану,24,42.4
2818,мексика,24,42.4
2819,абнақәа,24,42.4
2820,ааԥын,24,42.4
2821,последний,24,42.4
2822,музыка,24,42.4
2823,ахықәкы,24,42.4
2824,аднакылеит,24,42.4
2825,перу,24,42.4
2826,дыруаӡәкуп,24,42.4
2827,имамызт,24,42.4
2828,аҟазацәа,24,42.4
2829,ахыркәшара,24,42.4
2830,еицырдыруеит,24,42.4
2831,асаркьа,24,42.4
2832,шаҳаҭра,24,42.4
2833,раз,24,42.4
2834,желательно,24,42.4
2835,инеит,24,42.4
2836,аобласт,24,42.4
2837,три,24,42.4
2838,государства,24,42.4
2839,себя,24,42.4
2840,рԥыза,24,42.4
2841,ацәа,24,42.4
2842,ирҿиамҭа,24,42.4
2843,иахьанӡа,24,42.4
2844,арегент,24,42.4
2845,адольф,24,42.4
2846,ҭамар,24,42.4
2847,гвинеиа,24,42.4
2848,традициала,24,42.4
2849,иҟаҵоуп,24,42.4
2850,проекты,24,42.4
2851,теме,24,42.4
2852,бомба,24,42.4
2853,апровинциақәа,24,42.4
2854,ирылагеит,24,42.4
2855,рнапахьы,24,42.4
2856,ииашоу,24,42.4
2857,ареформақәа,24,42.4
2858,бџьар,24,42.4
2859,строку,24,42.4
2860,бырзентәи,24,42.4
2861,примечаний,24,42.4
2862,ахьынҷха,24,42.4
2863,цырӷызра,24,42.4
2864,уԥылоит,23,40.6
2865,ԥсҳәы,23,40.6
2866,агырцәа,23,40.6
2867,аҳҭны,23,40.6
2868,аазырԥшуа,23,40.6
